Timestamp,Machine_ID,Vibration,Temperature,Status
2025-07-25 23:33:48.617183,LATHE-55,2.91,40.9,Normal
2025-07-26 00:33:48.617183,CNC-001,2.13,47.0,Normal
2025-07-26 00:33:48.617183,CNC-002,1.57,49.3,Normal
2025-07-26 00:33:48.617183,PRESS-101,2.55,57.5,Normal
2025-07-26 00:33:48.617183,LATHE-55,1.15,42.0,Normal
2025-07-26 01:33:48.617183,CNC-001,0.64,52.4,Normal
2025-07-26 01:33:48.617183,CNC-002,1.19,56.1,Normal
2025-07-26 01:33:48.617183,PRESS-101,2.77,57.9,Normal
2025-07-26 01:33:48.617183,LATHE-55,8.16,92.9,Risk
2025-07-26 02:33:48.617183,CNC-001,2.13,51.8,Normal
2025-07-26 02:33:48.617183,CNC-002,2.01,42.5,Normal
2025-07-26 02:33:48.617183,PRESS-101,2.83,44.9,Normal
2025-07-26 02:33:48.617183,LATHE-55,2.85,47.8,Normal
2025-07-26 03:33:48.617183,CNC-001,2.31,45.8,Normal
2025-07-26 03:33:48.617183,CNC-002,1.56,51.1,Normal
2025-07-26 03:33:48.617183,PRESS-101,2.4,53.9,Normal
2025-07-26 03:33:48.617183,LATHE-55,1.4,56.5,Normal
2025-07-26 04:33:48.617183,CNC-001,2.68,43.0,Normal
2025-07-26 04:33:48.617183,CNC-002,0.71,49.2,Normal
2025-07-26 04:33:48.617183,PRESS-101,2.36,47.6,Normal
2025-07-26 04:33:48.617183,LATHE-55,1.55,41.8,Normal
2025-07-26 05:33:48.617183,CNC-001,2.87,43.8,Normal
2025-07-26 05:33:48.617183,CNC-002,1.67,41.6,Normal
2025-07-26 05:33:48.617183,PRESS-101,2.83,49.8,Normal
2025-07-26 05:33:48.617183,LATHE-55,1.84,51.1,Normal
2025-07-26 06:33:48.617183,CNC-001,2.92,55.0,Normal
2025-07-26 06:33:48.617183,CNC-002,0.61,52.9,Normal
2025-07-26 06:33:48.617183,PRESS-101,1.43,54.2,Normal
2025-07-26 06:33:48.617183,LATHE-55,0.78,54.9,Normal
2025-07-26 07:33:48.617183,CNC-001,2.21,56.2,Normal
2025-07-26 07:33:48.617183,CNC-002,2.9,54.3,Normal
2025-07-26 07:33:48.617183,PRESS-101,1.75,51.1,Normal
2025-07-26 07:33:48.617183,LATHE-55,1.94,47.9,Normal
2025-07-26 08:33:48.617183,CNC-001,0.52,40.8,Normal
2025-07-26 08:33:48.617183,CNC-002,2.57,56.7,Normal
2025-07-26 08:33:48.617183,PRESS-101,2.94,42.8,Normal
2025-07-26 08:33:48.617183,LATHE-55,0.95,42.2,Normal
2025-07-26 09:33:48.617183,CNC-001,2.31,49.6,Normal
2025-07-26 09:33:48.617183,CNC-002,1.04,41.6,Normal
2025-07-26 09:33:48.617183,PRESS-101,2.68,42.9,Normal
2025-07-26 09:33:48.617183,LATHE-55,1.77,61.6,Normal
2025-07-26 10:33:48.617183,CNC-001,2.36,60.5,Normal
2025-07-26 10:33:48.617183,CNC-002,2.82,44.2,Normal
2025-07-26 10:33:48.617183,PRESS-101,2.7,50.0,Normal
2025-07-26 10:33:48.617183,LATHE-55,0.53,43.4,Normal
2025-07-26 11:33:48.617183,CNC-001,2.38,53.8,Normal
2025-07-26 11:33:48.617183,CNC-002,1.27,50.0,Normal
2025-07-26 11:33:48.617183,PRESS-101,2.95,58.3,Normal
2025-07-26 11:33:48.617183,LATHE-55,1.48,55.5,Normal
2025-07-26 12:33:48.617183,CNC-001,2.09,41.2,Normal
2025-07-26 12:33:48.617183,CNC-002,2.37,54.4,Normal
2025-07-26 12:33:48.617183,PRESS-101,2.45,45.7,Normal
2025-07-26 12:33:48.617183,LATHE-55,1.92,43.2,Normal
2025-07-26 13:33:48.617183,CNC-001,1.72,64.0,Normal
2025-07-26 13:33:48.617183,CNC-002,2.45,52.5,Normal
2025-07-26 13:33:48.617183,PRESS-101,0.82,51.2,Normal
2025-07-26 13:33:48.617183,LATHE-55,2.2,54.4,Normal
2025-07-26 14:33:48.617183,CNC-001,2.54,62.4,Normal
2025-07-26 14:33:48.617183,CNC-002,2.86,49.1,Normal
2025-07-26 14:33:48.617183,PRESS-101,0.54,54.7,Normal
2025-07-26 14:33:48.617183,LATHE-55,2.6,56.3,Normal
2025-07-26 15:33:48.617183,CNC-001,1.64,51.9,Normal
2025-07-26 15:33:48.617183,CNC-002,2.79,49.2,Normal
2025-07-26 15:33:48.617183,PRESS-101,7.0,104.4,Risk
2025-07-26 15:33:48.617183,LATHE-55,2.66,41.0,Normal
2025-07-26 16:33:48.617183,CNC-001,1.45,52.9,Normal
2025-07-26 16:33:48.617183,CNC-002,1.21,51.0,Normal
2025-07-26 16:33:48.617183,PRESS-101,2.8,64.7,Normal
2025-07-26 16:33:48.617183,LATHE-55,0.94,43.1,Normal
2025-07-26 17:33:48.617183,CNC-001,2.26,42.9,Normal
2025-07-26 17:33:48.617183,CNC-002,1.09,49.0,Normal
2025-07-26 17:33:48.617183,PRESS-101,1.41,56.3,Normal
2025-07-26 17:33:48.617183,LATHE-55,6.08,98.8,Risk
2025-07-26 18:33:48.617183,CNC-001,0.72,60.7,Normal
2025-07-26 18:33:48.617183,CNC-002,2.9,51.3,Normal
2025-07-26 18:33:48.617183,PRESS-101,0.73,47.8,Normal
2025-07-26 18:33:48.617183,LATHE-55,2.12,63.0,Normal
2025-07-26 19:33:48.617183,CNC-001,1.69,52.5,Normal
2025-07-26 19:33:48.617183,CNC-002,2.88,43.9,Normal
2025-07-26 19:33:48.617183,PRESS-101,1.7,54.2,Normal
2025-07-26 19:33:48.617183,LATHE-55,1.62,57.8,Normal
2025-07-26 20:33:48.617183,CNC-001,2.68,60.5,Normal
2025-07-26 20:33:48.617183,CNC-002,1.83,63.6,Normal
2025-07-26 20:33:48.617183,PRESS-101,1.22,40.8,Normal
2025-07-26 20:33:48.617183,LATHE-55,0.57,40.8,Normal
2025-07-26 21:33:48.617183,CNC-001,2.33,53.7,Normal
2025-07-26 21:33:48.617183,CNC-002,2.71,43.2,Normal
2025-07-26 21:33:48.617183,PRESS-101,2.05,43.4,Normal
2025-07-26 21:33:48.617183,LATHE-55,2.87,61.3,Normal
2025-07-26 22:33:48.617183,CNC-001,8.41,81.9,Risk
2025-07-26 22:33:48.617183,CNC-002,2.76,50.4,Normal
2025-07-26 22:33:48.617183,PRESS-101,0.63,48.2,Normal
2025-07-26 22:33:48.617183,LATHE-55,1.63,49.9,Normal
2025-07-26 23:33:48.617183,CNC-001,2.78,59.3,Normal
2025-07-26 23:33:48.617183,CNC-002,1.94,41.7,Normal
2025-07-26 23:33:48.617183,PRESS-101,0.69,44.0,Normal
2025-07-26 23:33:48.617183,LATHE-55,1.65,64.2,Normal
2025-07-27 00:33:48.617183,CNC-001,5.39,97.5,Risk
2025-07-27 00:33:48.617183,CNC-002,1.64,46.0,Normal
2025-07-27 00:33:48.617183,PRESS-101,2.9,48.4,Normal
2025-07-27 00:33:48.617183,LATHE-55,2.46,47.1,Normal
2025-07-27 01:33:48.617183,CNC-001,2.45,54.0,Normal
2025-07-27 01:33:48.617183,CNC-002,2.8,52.0,Normal
2025-07-27 01:33:48.617183,PRESS-101,0.93,44.6,Normal
2025-07-27 01:33:48.617183,LATHE-55,0.98,57.3,Normal
2025-07-27 02:33:48.617183,CNC-001,2.85,45.2,Normal
2025-07-27 02:33:48.617183,CNC-002,2.14,54.3,Normal
2025-07-27 02:33:48.617183,PRESS-101,2.32,62.2,Normal
2025-07-27 02:33:48.617183,LATHE-55,2.92,41.7,Normal
2025-07-27 03:33:48.617183,CNC-001,1.43,42.4,Normal
2025-07-27 03:33:48.617183,CNC-002,1.48,47.0,Normal
2025-07-27 03:33:48.617183,PRESS-101,1.22,63.3,Normal
2025-07-27 03:33:48.617183,LATHE-55,2.43,62.2,Normal
2025-07-27 04:33:48.617183,CNC-001,2.49,50.8,Normal
2025-07-27 04:33:48.617183,CNC-002,1.3,64.4,Normal
2025-07-27 04:33:48.617183,PRESS-101,2.66,59.5,Normal
2025-07-27 04:33:48.617183,LATHE-55,0.56,62.4,Normal
2025-07-27 05:33:48.617183,CNC-001,1.77,44.2,Normal
2025-07-27 05:33:48.617183,CNC-002,2.99,56.5,Normal
2025-07-27 05:33:48.617183,PRESS-101,7.78,106.5,Risk
2025-07-27 05:33:48.617183,LATHE-55,1.42,45.8,Normal
2025-07-27 06:33:48.617183,CNC-001,1.54,41.8,Normal
2025-07-27 06:33:48.617183,CNC-002,0.53,42.4,Normal
2025-07-27 06:33:48.617183,PRESS-101,2.72,48.5,Normal
2025-07-27 06:33:48.617183,LATHE-55,2.5,46.1,Normal
2025-07-27 07:33:48.617183,CNC-001,1.62,55.7,Normal
2025-07-27 07:33:48.617183,CNC-002,0.58,60.5,Normal
2025-07-27 07:33:48.617183,PRESS-101,1.15,56.1,Normal
2025-07-27 07:33:48.617183,LATHE-55,1.43,58.9,Normal
2025-07-27 08:33:48.617183,CNC-001,2.38,53.7,Normal
2025-07-27 08:33:48.617183,CNC-002,2.56,56.8,Normal
2025-07-27 08:33:48.617183,PRESS-101,1.46,61.3,Normal
2025-07-27 08:33:48.617183,LATHE-55,1.32,47.4,Normal
2025-07-27 09:33:48.617183,CNC-001,1.64,52.9,Normal
2025-07-27 09:33:48.617183,CNC-002,0.67,59.5,Normal
2025-07-27 09:33:48.617183,PRESS-101,1.34,64.7,Normal
2025-07-27 09:33:48.617183,LATHE-55,1.0,63.6,Normal
2025-07-27 10:33:48.617183,CNC-001,1.87,48.7,Normal
2025-07-27 10:33:48.617183,CNC-002,1.15,49.0,Normal
2025-07-27 10:33:48.617183,PRESS-101,2.05,48.3,Normal
2025-07-27 10:33:48.617183,LATHE-55,2.71,62.1,Normal
2025-07-27 11:33:48.617183,CNC-001,1.29,41.0,Normal
2025-07-27 11:33:48.617183,CNC-002,0.78,43.9,Normal
2025-07-27 11:33:48.617183,PRESS-101,2.34,48.9,Normal
2025-07-27 11:33:48.617183,LATHE-55,1.76,50.9,Normal
2025-07-27 12:33:48.617183,CNC-001,2.61,48.8,Normal
2025-07-27 12:33:48.617183,CNC-002,2.41,63.5,Normal
2025-07-27 12:33:48.617183,PRESS-101,1.37,48.1,Normal
2025-07-27 12:33:48.617183,LATHE-55,2.95,41.5,Normal
2025-07-27 13:33:48.617183,CNC-001,1.99,50.7,Normal
2025-07-27 13:33:48.617183,CNC-002,1.54,43.1,Normal
2025-07-27 13:33:48.617183,PRESS-101,2.05,41.2,Normal
2025-07-27 13:33:48.617183,LATHE-55,2.55,55.7,Normal
2025-07-27 14:33:48.617183,CNC-001,1.42,57.6,Normal
2025-07-27 14:33:48.617183,CNC-002,2.16,53.7,Normal
2025-07-27 14:33:48.617183,PRESS-101,2.01,43.0,Normal
2025-07-27 14:33:48.617183,LATHE-55,0.67,49.4,Normal
2025-07-27 15:33:48.617183,CNC-001,1.54,44.0,Normal
2025-07-27 15:33:48.617183,CNC-002,2.6,42.7,Normal
2025-07-27 15:33:48.617183,PRESS-101,1.61,43.6,Normal
2025-07-27 15:33:48.617183,LATHE-55,2.06,40.6,Normal
2025-07-27 16:33:48.617183,CNC-001,1.2,41.0,Normal
2025-07-27 16:33:48.617183,CNC-002,1.65,46.5,Normal
2025-07-27 16:33:48.617183,PRESS-101,2.67,63.0,Normal
2025-07-27 16:33:48.617183,LATHE-55,0.86,47.2,Normal
2025-07-27 17:33:48.617183,CNC-001,1.94,42.3,Normal
2025-07-27 17:33:48.617183,CNC-002,1.76,57.9,Normal
2025-07-27 17:33:48.617183,PRESS-101,2.65,54.6,Normal
2025-07-27 17:33:48.617183,LATHE-55,2.4,43.2,Normal
2025-07-27 18:33:48.617183,CNC-001,0.87,62.9,Normal
2025-07-27 18:33:48.617183,CNC-002,1.65,52.5,Normal
2025-07-27 18:33:48.617183,PRESS-101,0.71,40.6,Normal
2025-07-27 18:33:48.617183,LATHE-55,1.91,60.0,Normal
2025-07-27 19:33:48.617183,CNC-001,1.52,56.9,Normal
2025-07-27 19:33:48.617183,CNC-002,2.11,48.5,Normal
2025-07-27 19:33:48.617183,PRESS-101,2.94,52.9,Normal
2025-07-27 19:33:48.617183,LATHE-55,2.05,59.1,Normal
2025-07-27 20:33:48.617183,CNC-001,1.35,44.1,Normal
2025-07-27 20:33:48.617183,CNC-002,2.45,53.1,Normal
2025-07-27 20:33:48.617183,PRESS-101,0.76,51.5,Normal
2025-07-27 20:33:48.617183,LATHE-55,1.41,55.1,Normal
2025-07-27 21:33:48.617183,CNC-001,1.34,56.4,Normal
2025-07-27 21:33:48.617183,CNC-002,0.8,48.1,Normal
2025-07-27 21:33:48.617183,PRESS-101,0.84,63.6,Normal
2025-07-27 21:33:48.617183,LATHE-55,1.98,56.1,Normal
2025-07-27 22:33:48.617183,CNC-001,2.44,40.9,Normal
2025-07-27 22:33:48.617183,CNC-002,1.88,44.8,Normal
2025-07-27 22:33:48.617183,PRESS-101,2.38,57.5,Normal
2025-07-27 22:33:48.617183,LATHE-55,0.56,52.6,Normal
2025-07-27 23:33:48.617183,CNC-001,1.19,43.3,Normal
2025-07-27 23:33:48.617183,CNC-002,2.36,40.6,Normal
2025-07-27 23:33:48.617183,PRESS-101,2.37,46.2,Normal
2025-07-27 23:33:48.617183,LATHE-55,2.31,58.7,Normal
2025-07-28 00:33:48.617183,CNC-001,1.13,47.7,Normal
2025-07-28 00:33:48.617183,CNC-002,2.47,52.1,Normal
2025-07-28 00:33:48.617183,PRESS-101,2.85,46.7,Normal
2025-07-28 00:33:48.617183,LATHE-55,0.7,43.4,Normal
2025-07-28 01:33:48.617183,CNC-001,2.38,50.2,Normal
2025-07-28 01:33:48.617183,CNC-002,0.94,46.2,Normal
2025-07-28 01:33:48.617183,PRESS-101,0.86,54.4,Normal
2025-07-28 01:33:48.617183,LATHE-55,2.37,40.4,Normal
2025-07-28 02:33:48.617183,CNC-001,1.07,54.5,Normal
2025-07-28 02:33:48.617183,CNC-002,0.89,45.0,Normal
2025-07-28 02:33:48.617183,PRESS-101,1.42,43.3,Normal
2025-07-28 02:33:48.617183,LATHE-55,0.68,42.6,Normal
2025-07-28 03:33:48.617183,CNC-001,2.14,50.1,Normal
2025-07-28 03:33:48.617183,CNC-002,0.57,46.4,Normal
2025-07-28 03:33:48.617183,PRESS-101,1.98,60.2,Normal
2025-07-28 03:33:48.617183,LATHE-55,1.26,45.7,Normal
2025-07-28 04:33:48.617183,CNC-001,0.99,45.3,Normal
2025-07-28 04:33:48.617183,CNC-002,1.48,52.9,Normal
2025-07-28 04:33:48.617183,PRESS-101,1.43,40.7,Normal
2025-07-28 04:33:48.617183,LATHE-55,2.88,55.7,Normal
2025-07-28 05:33:48.617183,CNC-001,2.44,40.9,Normal
2025-07-28 05:33:48.617183,CNC-002,1.55,64.2,Normal
2025-07-28 05:33:48.617183,PRESS-101,0.62,61.5,Normal
2025-07-28 05:33:48.617183,LATHE-55,1.22,55.9,Normal
2025-07-28 06:33:48.617183,CNC-001,1.66,57.5,Normal
2025-07-28 06:33:48.617183,CNC-002,1.94,42.5,Normal
2025-07-28 06:33:48.617183,PRESS-101,0.96,54.5,Normal
2025-07-28 06:33:48.617183,LATHE-55,6.29,82.7,Risk
2025-07-28 07:33:48.617183,CNC-001,1.64,48.4,Normal
2025-07-28 07:33:48.617183,CNC-002,0.88,65.0,Normal
2025-07-28 07:33:48.617183,PRESS-101,2.77,49.7,Normal
2025-07-28 07:33:48.617183,LATHE-55,1.24,63.2,Normal
2025-07-28 08:33:48.617183,CNC-001,2.61,59.1,Normal
2025-07-28 08:33:48.617183,CNC-002,2.43,43.3,Normal
2025-07-28 08:33:48.617183,PRESS-101,0.99,63.1,Normal
2025-07-28 08:33:48.617183,LATHE-55,0.81,55.7,Normal
2025-07-28 09:33:48.617183,CNC-001,2.32,54.2,Normal
2025-07-28 09:33:48.617183,CNC-002,2.47,58.9,Normal
2025-07-28 09:33:48.617183,PRESS-101,2.5,53.1,Normal
2025-07-28 09:33:48.617183,LATHE-55,1.74,50.7,Normal
2025-07-28 10:33:48.617183,CNC-001,1.67,54.2,Normal
2025-07-28 10:33:48.617183,CNC-002,2.72,49.1,Normal
2025-07-28 10:33:48.617183,PRESS-101,2.39,53.1,Normal
2025-07-28 10:33:48.617183,LATHE-55,2.74,46.9,Normal
2025-07-28 11:33:48.617183,CNC-001,2.62,40.3,Normal
2025-07-28 11:33:48.617183,CNC-002,2.66,64.7,Normal
2025-07-28 11:33:48.617183,PRESS-101,2.83,43.4,Normal
2025-07-28 11:33:48.617183,LATHE-55,0.79,43.4,Normal
2025-07-28 12:33:48.617183,CNC-001,2.59,50.7,Normal
2025-07-28 12:33:48.617183,CNC-002,1.36,58.0,Normal
2025-07-28 12:33:48.617183,PRESS-101,2.45,58.2,Normal
2025-07-28 12:33:48.617183,LATHE-55,2.36,50.9,Normal
2025-07-28 13:33:48.617183,CNC-001,1.77,62.5,Normal
2025-07-28 13:33:48.617183,CNC-002,2.97,41.0,Normal
2025-07-28 13:33:48.617183,PRESS-101,1.62,41.9,Normal
2025-07-28 13:33:48.617183,LATHE-55,1.65,57.4,Normal
2025-07-28 14:33:48.617183,CNC-001,0.95,64.5,Normal
2025-07-28 14:33:48.617183,CNC-002,1.61,40.6,Normal
2025-07-28 14:33:48.617183,PRESS-101,0.91,41.1,Normal
2025-07-28 14:33:48.617183,LATHE-55,2.84,57.3,Normal
2025-07-28 15:33:48.617183,CNC-001,1.02,51.6,Normal
2025-07-28 15:33:48.617183,CNC-002,2.95,43.4,Normal
2025-07-28 15:33:48.617183,PRESS-101,2.17,45.8,Normal
2025-07-28 15:33:48.617183,LATHE-55,2.06,47.8,Normal
2025-07-28 16:33:48.617183,CNC-001,1.19,42.9,Normal
2025-07-28 16:33:48.617183,CNC-002,2.32,57.4,Normal
2025-07-28 16:33:48.617183,PRESS-101,1.65,42.6,Normal
2025-07-28 16:33:48.617183,LATHE-55,2.47,45.9,Normal
2025-07-28 17:33:48.617183,CNC-001,2.86,59.9,Normal
2025-07-28 17:33:48.617183,CNC-002,2.73,57.9,Normal
2025-07-28 17:33:48.617183,PRESS-101,2.85,56.0,Normal
2025-07-28 17:33:48.617183,LATHE-55,0.58,58.0,Normal
2025-07-28 18:33:48.617183,CNC-001,1.99,53.9,Normal
2025-07-28 18:33:48.617183,CNC-002,1.85,59.9,Normal
2025-07-28 18:33:48.617183,PRESS-101,0.74,59.8,Normal
2025-07-28 18:33:48.617183,LATHE-55,1.63,43.9,Normal
2025-07-28 19:33:48.617183,CNC-001,2.11,51.8,Normal
2025-07-28 19:33:48.617183,CNC-002,2.38,41.3,Normal
2025-07-28 19:33:48.617183,PRESS-101,2.74,41.1,Normal
2025-07-28 19:33:48.617183,LATHE-55,2.97,44.0,Normal
2025-07-28 20:33:48.617183,CNC-001,2.57,55.9,Normal
2025-07-28 20:33:48.617183,CNC-002,1.81,40.8,Normal
2025-07-28 20:33:48.617183,PRESS-101,1.83,49.4,Normal
2025-07-28 20:33:48.617183,LATHE-55,2.41,56.4,Normal
2025-07-28 21:33:48.617183,CNC-001,0.77,52.3,Normal
2025-07-28 21:33:48.617183,CNC-002,2.77,57.2,Normal
2025-07-28 21:33:48.617183,PRESS-101,2.03,43.5,Normal
2025-07-28 21:33:48.617183,LATHE-55,1.49,54.0,Normal
2025-07-28 22:33:48.617183,CNC-001,1.35,42.1,Normal
2025-07-28 22:33:48.617183,CNC-002,1.56,61.6,Normal
2025-07-28 22:33:48.617183,PRESS-101,1.26,59.3,Normal
2025-07-28 22:33:48.617183,LATHE-55,0.62,41.1,Normal
2025-07-28 23:33:48.617183,CNC-001,1.61,44.0,Normal
2025-07-28 23:33:48.617183,CNC-002,0.97,59.3,Normal
2025-07-28 23:33:48.617183,PRESS-101,2.56,55.0,Normal
2025-07-28 23:33:48.617183,LATHE-55,2.6,62.3,Normal
2025-07-29 00:33:48.617183,CNC-001,1.03,45.1,Normal
2025-07-29 00:33:48.617183,CNC-002,1.09,43.1,Normal
2025-07-29 00:33:48.617183,PRESS-101,2.44,54.6,Normal
2025-07-29 00:33:48.617183,LATHE-55,1.51,50.6,Normal
2025-07-29 01:33:48.617183,CNC-001,1.34,45.5,Normal
2025-07-29 01:33:48.617183,CNC-002,1.31,43.4,Normal
2025-07-29 01:33:48.617183,PRESS-101,2.53,64.5,Normal
2025-07-29 01:33:48.617183,LATHE-55,2.63,49.6,Normal
2025-07-29 02:33:48.617183,CNC-001,0.84,50.7,Normal
2025-07-29 02:33:48.617183,CNC-002,1.72,58.9,Normal
2025-07-29 02:33:48.617183,PRESS-101,2.78,50.7,Normal
2025-07-29 02:33:48.617183,LATHE-55,1.44,42.4,Normal
2025-07-29 03:33:48.617183,CNC-001,7.12,107.5,Risk
2025-07-29 03:33:48.617183,CNC-002,1.48,43.2,Normal
2025-07-29 03:33:48.617183,PRESS-101,0.8,42.8,Normal
2025-07-29 03:33:48.617183,LATHE-55,1.6,56.8,Normal
2025-07-29 04:33:48.617183,CNC-001,1.15,53.4,Normal
2025-07-29 04:33:48.617183,CNC-002,1.98,60.7,Normal
2025-07-29 04:33:48.617183,PRESS-101,2.9,60.8,Normal
2025-07-29 04:33:48.617183,LATHE-55,1.99,56.9,Normal
2025-07-29 05:33:48.617183,CNC-001,2.4,48.1,Normal
2025-07-29 05:33:48.617183,CNC-002,2.22,51.1,Normal
2025-07-29 05:33:48.617183,PRESS-101,0.74,52.1,Normal
2025-07-29 05:33:48.617183,LATHE-55,2.85,54.0,Normal
2025-07-29 06:33:48.617183,CNC-001,2.09,50.1,Normal
2025-07-29 06:33:48.617183,CNC-002,0.71,47.5,Normal
2025-07-29 06:33:48.617183,PRESS-101,1.74,45.5,Normal
2025-07-29 06:33:48.617183,LATHE-55,2.11,49.0,Normal
2025-07-29 07:33:48.617183,CNC-001,2.65,56.2,Normal
2025-07-29 07:33:48.617183,CNC-002,2.93,65.0,Normal
2025-07-29 07:33:48.617183,PRESS-101,2.54,57.2,Normal
2025-07-29 07:33:48.617183,LATHE-55,2.72,53.1,Normal
2025-07-29 08:33:48.617183,CNC-001,1.28,60.8,Normal
2025-07-29 08:33:48.617183,CNC-002,2.88,40.4,Normal
2025-07-29 08:33:48.617183,PRESS-101,1.69,61.9,Normal
2025-07-29 08:33:48.617183,LATHE-55,7.74,82.9,Risk
2025-07-29 09:33:48.617183,CNC-001,1.33,47.8,Normal
2025-07-29 09:33:48.617183,CNC-002,2.62,43.2,Normal
2025-07-29 09:33:48.617183,PRESS-101,2.88,46.6,Normal
2025-07-29 09:33:48.617183,LATHE-55,1.22,60.9,Normal
2025-07-29 10:33:48.617183,CNC-001,1.85,44.2,Normal
2025-07-29 10:33:48.617183,CNC-002,0.57,45.9,Normal
2025-07-29 10:33:48.617183,PRESS-101,2.51,47.0,Normal
2025-07-29 10:33:48.617183,LATHE-55,2.96,40.9,Normal
2025-07-29 11:33:48.617183,CNC-001,0.64,47.2,Normal
2025-07-29 11:33:48.617183,CNC-002,1.86,60.5,Normal
2025-07-29 11:33:48.617183,PRESS-101,0.91,52.3,Normal
2025-07-29 11:33:48.617183,LATHE-55,1.94,51.9,Normal
2025-07-29 12:33:48.617183,CNC-001,1.46,51.7,Normal
2025-07-29 12:33:48.617183,CNC-002,0.86,63.7,Normal
2025-07-29 12:33:48.617183,PRESS-101,0.66,61.5,Normal
2025-07-29 12:33:48.617183,LATHE-55,1.18,61.6,Normal
2025-07-29 13:33:48.617183,CNC-001,2.78,52.9,Normal
2025-07-29 13:33:48.617183,CNC-002,6.25,91.8,Risk
2025-07-29 13:33:48.617183,PRESS-101,2.37,56.0,Normal
2025-07-29 13:33:48.617183,LATHE-55,2.87,56.6,Normal
2025-07-29 14:33:48.617183,CNC-001,1.9,54.1,Normal
2025-07-29 14:33:48.617183,CNC-002,2.36,55.7,Normal
2025-07-29 14:33:48.617183,PRESS-101,1.94,59.1,Normal
2025-07-29 14:33:48.617183,LATHE-55,2.86,55.2,Normal
2025-07-29 15:33:48.617183,CNC-001,1.49,45.0,Normal
2025-07-29 15:33:48.617183,CNC-002,1.92,52.5,Normal
2025-07-29 15:33:48.617183,PRESS-101,1.66,41.9,Normal
2025-07-29 15:33:48.617183,LATHE-55,2.6,58.2,Normal
2025-07-29 16:33:48.617183,CNC-001,1.14,62.0,Normal
2025-07-29 16:33:48.617183,CNC-002,1.25,56.9,Normal
2025-07-29 16:33:48.617183,PRESS-101,1.66,47.2,Normal
2025-07-29 16:33:48.617183,LATHE-55,2.36,60.8,Normal
2025-07-29 17:33:48.617183,CNC-001,1.81,61.5,Normal
2025-07-29 17:33:48.617183,CNC-002,2.64,46.3,Normal
2025-07-29 17:33:48.617183,PRESS-101,0.63,47.8,Normal
2025-07-29 17:33:48.617183,LATHE-55,0.68,58.0,Normal
2025-07-29 18:33:48.617183,CNC-001,2.62,56.6,Normal
2025-07-29 18:33:48.617183,CNC-002,0.52,58.1,Normal
2025-07-29 18:33:48.617183,PRESS-101,2.26,52.3,Normal
2025-07-29 18:33:48.617183,LATHE-55,2.24,49.6,Normal
2025-07-29 19:33:48.617183,CNC-001,1.74,50.4,Normal
2025-07-29 19:33:48.617183,CNC-002,0.63,59.4,Normal
2025-07-29 19:33:48.617183,PRESS-101,1.96,58.8,Normal
2025-07-29 19:33:48.617183,LATHE-55,2.34,47.2,Normal
2025-07-29 20:33:48.617183,CNC-001,0.9,55.6,Normal
2025-07-29 20:33:48.617183,CNC-002,2.86,45.0,Normal
2025-07-29 20:33:48.617183,PRESS-101,1.61,53.0,Normal
2025-07-29 20:33:48.617183,LATHE-55,1.35,56.5,Normal
2025-07-29 21:33:48.617183,CNC-001,2.51,55.6,Normal
2025-07-29 21:33:48.617183,CNC-002,1.85,48.4,Normal
2025-07-29 21:33:48.617183,PRESS-101,2.9,47.8,Normal
2025-07-29 21:33:48.617183,LATHE-55,1.27,41.6,Normal
2025-07-29 22:33:48.617183,CNC-001,2.48,54.2,Normal
2025-07-29 22:33:48.617183,CNC-002,1.36,54.5,Normal
2025-07-29 22:33:48.617183,PRESS-101,1.37,47.3,Normal
2025-07-29 22:33:48.617183,LATHE-55,1.85,50.1,Normal
2025-07-29 23:33:48.617183,CNC-001,2.93,55.5,Normal
2025-07-29 23:33:48.617183,CNC-002,0.97,40.5,Normal
2025-07-29 23:33:48.617183,PRESS-101,1.85,55.3,Normal
2025-07-29 23:33:48.617183,LATHE-55,1.75,61.6,Normal
2025-07-30 00:33:48.617183,CNC-001,2.51,43.0,Normal
2025-07-30 00:33:48.617183,CNC-002,0.99,58.8,Normal
2025-07-30 00:33:48.617183,PRESS-101,1.26,44.6,Normal
2025-07-30 00:33:48.617183,LATHE-55,0.65,50.0,Normal
2025-07-30 01:33:48.617183,CNC-001,1.16,62.5,Normal
2025-07-30 01:33:48.617183,CNC-002,1.61,55.7,Normal
2025-07-30 01:33:48.617183,PRESS-101,2.52,52.9,Normal
2025-07-30 01:33:48.617183,LATHE-55,2.81,45.5,Normal
2025-07-30 02:33:48.617183,CNC-001,2.67,60.3,Normal
2025-07-30 02:33:48.617183,CNC-002,1.44,55.2,Normal
2025-07-30 02:33:48.617183,PRESS-101,1.59,55.4,Normal
2025-07-30 02:33:48.617183,LATHE-55,0.93,53.9,Normal
2025-07-30 03:33:48.617183,CNC-001,2.76,50.9,Normal
2025-07-30 03:33:48.617183,CNC-002,1.81,50.8,Normal
2025-07-30 03:33:48.617183,PRESS-101,1.1,58.6,Normal
2025-07-30 03:33:48.617183,LATHE-55,1.96,60.0,Normal
2025-07-30 04:33:48.617183,CNC-001,1.03,58.8,Normal
2025-07-30 04:33:48.617183,CNC-002,2.61,57.3,Normal
2025-07-30 04:33:48.617183,PRESS-101,1.58,41.1,Normal
2025-07-30 04:33:48.617183,LATHE-55,1.05,60.0,Normal
